model,forecast_date,horizon,reference_date,location,source,y_true,median,wis,mae,cov_50,cov_95
arima_stat,2023-12-30,4,2024-01-20,US,flusight,13308.0,21787.32547028595,5116.853394185876,8479.325470285949,False,True
arima_stat,2024-01-06,1,2024-01-06,US,flusight,19540.0,25312.68860935552,4747.312267915217,5772.688609355519,False,False
arima_stat,2024-01-06,2,2024-01-13,US,flusight,15919.0,27105.550466741337,9049.617122590756,11186.550466741335,False,False
arima_stat,2024-01-06,3,2024-01-20,US,flusight,13308.0,28020.572188035505,11588.537770144014,14712.572188035503,False,False
arima_stat,2024-01-06,4,2024-01-27,US,flusight,12993.0,28485.05276852768,11499.35267435674,15492.052768527676,False,False
arima_stat,2024-01-13,1,2024-01-13,US,flusight,15919.0,16380.52921129219,365.668730094013,461.52921129219067,True,True
arima_stat,2024-01-13,2,2024-01-20,US,flusight,13308.0,15290.62014405734,1077.1221689543518,1982.6201440573384,True,True
arima_stat,2024-01-13,3,2024-01-27,US,flusight,12993.0,15107.083047824648,1255.8186416138635,2114.083047824648,True,True
arima_stat,2024-01-13,4,2024-02-03,US,flusight,11965.0,15120.541211773392,1752.267892686069,3155.541211773392,True,True
arima_stat,2024-01-20,1,2024-01-20,US,flusight,13308.0,14486.669096579726,625.8636306316844,1178.669096579726,False,True
arima_stat,2024-01-20,2,2024-01-27,US,flusight,12993.0,14239.529433650194,817.1163883044985,1246.5294336501938,True,True
arima_stat,2024-01-20,3,2024-02-03,US,flusight,11965.0,14275.234603907107,1326.6301596592043,2310.234603907109,True,True
arima_stat,2024-01-20,4,2024-02-10,US,flusight,11638.0,14314.129842521652,1565.8463361534232,2676.129842521652,True,True
arima_stat,2024-01-27,1,2024-01-27,US,flusight,12993.0,12166.44465773559,472.1400676139913,826.5553422644098,True,True
arima_stat,2024-01-27,2,2024-02-03,US,flusight,11965.0,11922.395449728498,641.1742862546433,42.604550271502376,True,True
arima_stat,2024-01-27,3,2024-02-10,US,flusight,11638.0,11934.259360697197,914.5149180835368,296.2593606971968,True,True
arima_stat,2024-01-27,4,2024-02-17,US,flusight,11135.0,11966.565083798514,1160.4341224752748,831.565083798514,True,True
arima_stat,2024-02-03,1,2024-02-03,US,flusight,11965.0,13405.534024247336,769.0033565952756,1440.5340242473358,False,True
arima_stat,2024-02-03,2,2024-02-10,US,flusight,11638.0,13646.987603956151,1087.5204667615403,2008.9876039561516,True,True
arima_stat,2024-02-03,3,2024-02-17,US,flusight,11135.0,13709.888155831684,1431.7588366509492,2574.8881558316825,True,True
arima_stat,2024-02-03,4,2024-02-24,US,flusight,10874.0,13708.671310783202,1629.3182660505963,2834.671310783202,True,True
arima_stat,2024-02-10,1,2024-02-10,US,flusight,11638.0,11101.243835620138,380.31559376119645,536.7561643798617,True,True
arima_stat,2024-02-10,2,2024-02-17,US,flusight,11135.0,10811.012158048756,646.9487270863286,323.98784195124426,True,True
arima_stat,2024-02-10,3,2024-02-24,US,flusight,10874.0,10773.392053681331,895.757097725548,100.60794631866702,True,True
arima_stat,2024-02-10,4,2024-03-02,US,flusight,10826.0,10789.11735142873,1095.9624591308989,36.88264857127069,True,True
arima_stat,2024-02-17,1,2024-02-17,US,flusight,11135.0,11754.488678821564,402.3933791774848,619.4886788215645,True,True
arima_stat,2024-02-17,2,2024-02-24,US,flusight,10874.0,11848.53793787253,744.30554464392,974.5379378725302,True,True
arima_stat,2024-02-17,3,2024-03-02,US,flusight,10826.0,11879.67363126578,978.8095635691724,1053.6736312657813,True,True
arima_stat,2024-02-17,4,2024-03-09,US,flusight,9421.0,11883.449005588052,1499.082972853818,2462.4490055880524,True,True
arima_stat,2024-02-24,1,2024-02-24,US,flusight,10874.0,10759.31269214366,314.51132650541126,114.68730785633852,True,True
arima_stat,2024-02-24,2,2024-03-02,US,flusight,10826.0,10638.075083150412,635.0630194761144,187.92491684958804,True,True
arima_stat,2024-02-24,3,2024-03-09,US,flusight,9421.0,10624.076237829704,1007.980432618498,1203.076237829704,True,True
arima_stat,2024-02-24,4,2024-03-16,US,flusight,7326.0,10631.628367029993,1806.9389380662124,3305.6283670299927,True,True
arima_stat,2024-03-02,1,2024-03-02,US,flusight,10826.0,10839.884283314228,308.6458468761503,13.884283314228014,True,True
arima_stat,2024-03-02,2,2024-03-09,US,flusight,9421.0,10854.350503229434,865.4585664616926,1433.3505032294345,True,True
arima_stat,2024-03-02,3,2024-03-16,US,flusight,7326.0,10865.34624859002,1873.3591389336343,3539.34624859002,False,True
arima_stat,2024-03-02,4,2024-03-23,US,flusight,6043.0,10868.92466983282,2570.638454949234,4825.924669832819,False,True
arima_stat,2024-03-09,1,2024-03-09,US,flusight,9421.0,10829.90527813013,751.9784757136673,1408.905278130131,False,True
arima_stat,2024-03-09,2,2024-03-16,US,flusight,7326.0,10837.463562240571,1937.6648866651776,3511.463562240573,False,True
arima_stat,2024-03-09,3,2024-03-23,US,flusight,6043.0,10840.63777950444,2632.506782178962,4797.637779504441,False,True
arima_stat,2024-03-09,4,2024-03-30,US,flusight,5581.0,10841.270587693807,2819.7738076297373,5260.270587693809,False,True
arima_stat,2024-03-16,1,2024-03-16,US,flusight,7326.0,8356.625558243273,553.8217451549256,1030.6255582432732,False,True
arima_stat,2024-03-16,2,2024-03-23,US,flusight,6043.0,8010.949770568681,1064.5454147934006,1967.9497705686808,False,True
arima_stat,2024-03-16,3,2024-03-30,US,flusight,5581.0,7968.200699217074,1346.924237791008,2387.2006992170745,True,True
arima_stat,2024-03-16,4,2024-04-06,US,flusight,5074.0,7987.3840477347585,1640.647492280304,2913.3840477347585,True,True
arima_stat,2024-03-23,1,2024-03-23,US,flusight,6043.0,6189.101222127651,312.0117247095617,146.10122212765145,True,True
arima_stat,2024-03-23,2,2024-03-30,US,flusight,5581.0,5886.033884820352,633.167544433927,305.0338848203519,True,True
arima_stat,2024-03-23,3,2024-04-06,US,flusight,5074.0,5872.722232944865,922.9975682101305,798.722232944865,True,True
arima_stat,2024-03-23,4,2024-04-13,US,flusight,4077.0,5901.667336122258,1277.827535877709,1824.6673361222583,True,True
arima_stat,2024-03-30,1,2024-03-30,US,flusight,5581.0,5626.611569137419,306.233179699679,45.61156913741888,True,True
arima_stat,2024-03-30,2,2024-04-06,US,flusight,5074.0,5575.0767074061205,650.4075163635055,501.0767074061205,True,True
arima_stat,2024-03-30,3,2024-04-13,US,flusight,4077.0,5598.702080926945,1054.3628375984972,1521.7020809269452,True,True
arima_stat,2024-03-30,4,2024-04-20,US,flusight,2943.0,5616.107590187967,1521.2605824366017,2673.1075901879667,True,True
arima_stat,2024-04-06,1,2024-04-06,US,flusight,5074.0,5494.130726426189,347.3283049800688,420.13072642618863,True,True
arima_stat,2024-04-06,2,2024-04-13,US,flusight,4077.0,5505.835985662182,856.734606042158,1428.835985662182,True,True
arima_stat,2024-04-06,3,2024-04-20,US,flusight,2943.0,5521.564523031304,1406.5871240848228,2578.564523031304,True,True
arima_stat,2024-04-06,4,2024-04-27,US,flusight,2417.0,5527.794407858511,1689.3868821316623,3110.7944078585106,True,True
arima_stat,2024-04-13,1,2024-04-13,US,flusight,4077.0,4762.470217124045,416.0703230758764,685.4702171240451,True,True
arima_stat,2024-04-13,2,2024-04-20,US,flusight,2943.0,4670.378145765885,962.1361430005952,1727.3781457658852,True,True
arima_stat,2024-04-13,3,2024-04-27,US,flusight,2417.0,4661.423780246026,1263.2718963408458,2244.4237802460257,True,True
arima_stat,2024-04-13,4,2024-05-04,US,flusight,1486.0,4667.537519025887,1695.0930377109655,3181.5375190258865,True,True
arima_stat,2024-04-20,1,2024-04-20,US,flusight,2943.0,3457.553047617223,365.73444180077,514.553047617223,True,True
arima_stat,2024-04-20,2,2024-04-27,US,flusight,2417.0,3272.375467720623,684.0915581308794,855.375467720623,True,True
arima_stat,2024-04-20,3,2024-05-04,US,flusight,1486.0,3252.9574580729013,1068.7348372967483,1766.957458072901,True,True
arima_stat,2024-04-20,4,2024-05-11,US,flusight,852.0,3264.3642851049235,1351.5246661768551,2412.3642851049235,True,True
arima_stat,2024-04-27,1,2024-04-27,US,flusight,2417.0,2360.618799802873,299.9364261406473,56.38120019712687,True,True
arima_stat,2024-04-27,2,2024-05-04,US,flusight,1486.0,2207.4364682679234,623.3079537304445,721.4364682679234,True,True
arima_stat,2024-04-27,3,2024-05-11,US,flusight,852.0,2198.871421156788,897.4575001249306,1346.871421156788,True,True
arima_stat,2024-04-27,4,2024-05-18,US,flusight,681.0,2211.8619590964613,1033.5427220645804,1530.8619590964613,True,True
arima_stat,2023-11-04,1,2023-11-04,06,flusight,97.0,126.94317973535009,29.350188056393453,29.94317973535007,True,True
arima_stat,2023-11-04,2,2023-11-11,06,flusight,231.0,147.328480779628,63.65011687430486,83.671519220372,True,True
arima_stat,2023-11-04,3,2023-11-18,06,flusight,372.0,141.77232584189932,112.636566893751,230.22767415810068,True,True
arima_stat,2023-11-04,4,2023-11-25,06,flusight,459.0,131.69382635115497,148.750013019727,327.30617364884506,True,True
arima_stat,2023-11-11,1,2023-11-11,06,flusight,231.0,81.90831753725486,77.98898033389239,149.09168246274515,False,True
arima_stat,2023-11-11,2,2023-11-18,06,flusight,372.0,66.17592496548693,141.44635122734115,305.82407503451304,False,True
arima_stat,2023-11-11,3,2023-11-25,06,flusight,459.0,62.27222646865583,173.2883085102806,396.72777353134416,False,True
arima_stat,2023-11-11,4,2023-12-02,06,flusight,683.0,65.35422310892987,290.18432636266573,617.6457768910701,False,True
arima_stat,2023-11-18,1,2023-11-18,06,flusight,372.0,391.51034197734646,29.24028307069169,19.510341977346457,True,True
arima_stat,2023-11-18,2,2023-11-25,06,flusight,459.0,438.3820333860516,67.44114326743083,20.6179666139484,True,True
arima_stat,2023-11-18,3,2023-12-02,06,flusight,683.0,411.2493079391521,147.26034008976492,271.7506920608479,True,True
arima_stat,2023-11-18,4,2023-12-09,06,flusight,868.0,379.94553498936136,247.32729020432708,488.0544650106386,False,True
arima_stat,2023-11-25,1,2023-11-25,06,flusight,459.0,395.8505822119236,38.47617238703129,63.14941778807639,True,True
arima_stat,2023-11-25,2,2023-12-02,06,flusight,683.0,362.1041936375625,169.7357306014786,320.8958063624375,False,True
arima_stat,2023-11-25,3,2023-12-09,06,flusight,868.0,334.7946475376255,283.91587041090395,533.2053524623745,False,True
arima_stat,2023-11-25,4,2023-12-16,06,flusight,1077.0,330.520823374088,409.6468973822632,746.479176625912,False,True
arima_stat,2023-12-02,1,2023-12-02,06,flusight,683.0,499.7669298188457,105.03502950262344,183.2330701811543,False,True
arima_stat,2023-12-02,2,2023-12-09,06,flusight,868.0,494.13117982175766,205.3058771543028,373.8688201782424,False,True
arima_stat,2023-12-02,3,2023-12-16,06,flusight,1077.0,477.30524956864974,333.8707459108294,599.6947504313503,False,True
arima_stat,2023-12-02,4,2023-12-23,06,flusight,1763.0,469.5365771369338,876.3461827890792,1293.4634228630662,False,False
arima_stat,2023-12-09,1,2023-12-09,06,flusight,868.0,894.2370884982572,29.99538377221164,26.237088498257208,True,True
arima_stat,2023-12-09,2,2023-12-16,06,flusight,1077.0,941.9104203266836,87.44109850524386,135.0895796733164,True,True
arima_stat,2023-12-09,3,2023-12-23,06,flusight,1763.0,900.6933465135198,539.7134226054607,862.3066534864802,False,True
arima_stat,2023-12-09,4,2023-12-30,06,flusight,1810.0,861.832257422677,574.2714305527579,948.167742577323,False,True
arima_stat,2023-12-16,1,2023-12-16,06,flusight,1077.0,884.4716625745017,111.91015381212502,192.5283374254983,False,True
arima_stat,2023-12-16,2,2023-12-23,06,flusight,1763.0,834.062026812796,693.9524171973546,928.937973187204,False,False
arima_stat,2023-12-16,3,2023-12-30,06,flusight,1810.0,800.2107908259877,672.4933701641525,1009.7892091740124,False,False
arima_stat,2023-12-16,4,2024-01-06,06,flusight,1470.0,797.3266161747026,370.7125388244319,672.6733838252974,False,True
arima_stat,2023-12-23,1,2023-12-23,06,flusight,1763.0,1255.2220208061858,409.3457664099344,507.7779791938142,False,False
arima_stat,2023-12-23,2,2023-12-30,06,flusight,1810.0,1292.020225534867,309.47913004075383,517.979774465133,False,True
arima_stat,2023-12-23,3,2024-01-06,06,flusight,1470.0,1258.358066639376,131.8593185054376,211.64193336062408,True,True
arima_stat,2023-12-23,4,2024-01-13,06,flusight,1075.0,1228.108110391669,133.54714791284997,153.10811039166902,True,True
arima_stat,2023-12-30,1,2023-12-30,06,flusight,1810.0,2422.5724066240564,507.41533079037725,612.5724066240564,False,False
arima_stat,2023-12-30,2,2024-01-06,06,flusight,1470.0,2609.0464332737592,882.4000932987838,1139.0464332737592,False,False
arima_stat,2023-12-30,3,2024-01-13,06,flusight,1075.0,2526.9584622711554,1072.899804142805,1451.9584622711554,False,False
arima_stat,2023-12-30,4,2024-01-20,06,flusight,1096.0,2425.0445179927137,874.8498787172249,1329.0445179927135,False,False
arima_stat,2024-01-06,1,2024-01-06,06,flusight,1470.0,1307.105416232094,87.92979597403887,162.89458376790594,False,True
arima_stat,2024-01-06,2,2024-01-13,06,flusight,1075.0,1076.1113240584557,74.36141671481406,1.111324058455466,True,True
arima_stat,2024-01-06,3,2024-01-20,06,flusight,1096.0,1110.0968404533562,105.04757400986894,14.096840453356208,True,True
arima_stat,2024-01-06,4,2024-01-27,06,flusight,732.0,1186.5568221234455,241.91397561577105,454.5568221234455,False,True
arima_stat,2024-01-13,1,2024-01-13,06,flusight,1075.0,1399.3081440310086,213.53371798370333,324.3081440310086,False,False
arima_stat,2024-01-13,2,2024-01-20,06,flusight,1096.0,1446.2087642308882,187.34965976458213,350.20876423088816,False,True
arima_stat,2024-01-13,3,2024-01-27,06,flusight,732.0,1480.896273851028,441.4196222115481,748.8962738510279,False,True
arima_stat,2024-01-13,4,2024-02-03,06,flusight,547.0,1484.5211520192188,558.9475736537927,937.5211520192188,False,True
arima_stat,2024-01-20,1,2024-01-20,06,flusight,1096.0,816.5585129248384,173.19655972847178,279.4414870751616,False,True
arima_stat,2024-01-20,2,2024-01-27,06,flusight,732.0,789.0092485130014,77.74079870045279,57.00924851300135,True,True
arima_stat,2024-01-20,3,2024-02-03,06,flusight,547.0,838.6331233589895,163.4579829636158,291.63312335898945,True,True
arima_stat,2024-01-20,4,2024-02-10,06,flusight,464.0,869.0433869837357,217.32715038698865,405.0433869837357,False,True
arima_stat,2024-01-27,1,2024-01-27,06,flusight,732.0,1342.831820165229,494.858204507757,610.8318201652289,False,False
arima_stat,2024-01-27,2,2024-02-03,06,flusight,547.0,1462.1158759775765,655.8789016961837,915.1158759775764,False,False
arima_stat,2024-01-27,3,2024-02-10,06,flusight,464.0,1450.4310317053903,634.4401652520437,986.4310317053904,False,False
arima_stat,2024-01-27,4,2024-02-17,06,flusight,342.0,1409.551905457453,663.9755930788172,1067.551905457453,False,True
arima_stat,2024-02-03,1,2024-02-03,06,flusight,547.0,296.7969243858784,146.48869328139108,250.20307561412164,False,True
arima_stat,2024-02-03,2,2024-02-10,06,flusight,464.0,172.94688801395267,141.6476158722549,291.0531119860473,False,True
arima_stat,2024-02-03,3,2024-02-17,06,flusight,342.0,216.78276366281395,97.64191236274682,125.21723633718604,True,True
arima_stat,2024-02-03,4,2024-02-24,06,flusight,302.0,267.5356467830684,106.33136104124836,34.46435321693161,True,True
arima_stat,2024-02-10,1,2024-02-10,06,flusight,464.0,632.6957666741437,90.22080369265905,168.69576667414367,False,True
arima_stat,2024-02-10,2,2024-02-17,06,flusight,342.0,716.8934216881917,201.50398343285687,374.89342168819167,False,True
arima_stat,2024-02-10,3,2024-02-24,06,flusight,302.0,736.9931603623659,229.4317869572153,434.9931603623658,False,True
arima_stat,2024-02-10,4,2024-03-02,06,flusight,266.0,726.866635478341,242.6201465889729,460.866635478341,False,True
arima_stat,2024-02-17,1,2024-02-17,06,flusight,342.0,407.2418275485009,44.20799199222929,65.24182754850085,True,True
arima_stat,2024-02-17,2,2024-02-24,06,flusight,302.0,398.1408595224685,82.1306394348487,96.14085952246847,True,True
arima_stat,2024-02-17,3,2024-03-02,06,flusight,266.0,406.5539512957675,112.25188308809186,140.5539512957675,True,True
arima_stat,2024-02-17,4,2024-03-09,06,flusight,207.0,412.7662450963164,139.3590494834666,205.7662450963164,True,True
arima_stat,2024-02-24,1,2024-02-24,06,flusight,302.0,277.1363691400399,36.48215477878778,24.863630859960097,True,True
arima_stat,2024-02-24,2,2024-03-02,06,flusight,266.0,272.62692444697774,69.3115807635864,6.626924446977739,True,True
arima_stat,2024-02-24,3,2024-03-09,06,flusight,207.0,284.7177513467866,95.78889877624547,77.7177513467866,True,True
arima_stat,2024-02-24,4,2024-03-16,06,flusight,188.0,291.5536305595742,112.53774534607416,103.55363055957416,True,True
arima_stat,2024-03-02,1,2024-03-02,06,flusight,266.0,319.1622912284338,41.16348723806923,53.16229122843379,True,True
arima_stat,2024-03-02,2,2024-03-09,06,flusight,207.0,336.19135704907865,87.57162762803841,129.19135704907865,True,True
arima_stat,2024-03-02,3,2024-03-16,06,flusight,188.0,340.62346653017744,111.3399098115042,152.62346653017744,True,True
arima_stat,2024-03-02,4,2024-03-23,06,flusight,175.0,339.02271693519185,125.0793855888058,164.02271693519185,True,True
arima_stat,2024-03-09,1,2024-03-09,06,flusight,207.0,236.5321143006237,36.5503708031544,29.532114300623704,True,True
arima_stat,2024-03-09,2,2024-03-16,06,flusight,188.0,230.2120206190797,68.2915503025285,42.21202061907971,True,True
arima_stat,2024-03-09,3,2024-03-23,06,flusight,175.0,233.5620226090528,88.86916769585697,58.5620226090528,True,True
arima_stat,2024-03-09,4,2024-03-30,06,flusight,180.0,236.53356951041297,102.0797610724926,56.533569510412974,True,True
arima_stat,2024-03-16,1,2024-03-16,06,flusight,188.0,174.87153952261878,34.1529018742784,13.128460477381225,True,True
arima_stat,2024-03-16,2,2024-03-23,06,flusight,175.0,172.24676907197184,62.13820430107221,2.7532309280281595,True,True
arima_stat,2024-03-16,3,2024-03-30,06,flusight,180.0,177.9371906165682,80.60656343011262,2.062809383431812,True,True
arima_stat,2024-03-16,4,2024-04-06,06,flusight,151.0,181.229164634374,94.05487649908947,30.229164634373973,True,True
arima_stat,2024-03-23,1,2024-03-23,06,flusight,175.0,196.8531427292405,34.86796551254505,21.85314272924052,True,True
arima_stat,2024-03-23,2,2024-03-30,06,flusight,180.0,205.19850519250696,65.37668360282125,25.19850519250696,True,True
arima_stat,2024-03-23,3,2024-04-06,06,flusight,151.0,207.2776214088313,85.69814779360873,56.27762140883132,True,True
arima_stat,2024-03-23,4,2024-04-13,06,flusight,179.0,206.4678795524575,96.74675537656348,27.467879552457504,True,True
arima_stat,2024-03-30,1,2024-03-30,06,flusight,180.0,164.24579357985755,33.768283168572275,15.754206420142452,True,True
arima_stat,2024-03-30,2,2024-04-06,06,flusight,151.0,161.90798761292118,61.09094304848566,10.907987612921175,True,True
arima_stat,2024-03-30,3,2024-04-13,06,flusight,179.0,163.11087669094087,78.81209370655894,15.88912330905913,True,True
arima_stat,2024-03-30,4,2024-04-20,06,flusight,157.0,164.19074783179943,90.27254971553144,7.190747831799428,True,True
arima_stat,2024-04-06,1,2024-04-06,06,flusight,151.0,191.4260525400033,36.939258540525714,40.4260525400033,True,True
arima_stat,2024-04-06,2,2024-04-13,06,flusight,179.0,195.81231017048572,63.90761163252196,16.812310170485745,True,True
arima_stat,2024-04-06,3,2024-04-20,06,flusight,157.0,195.4434877466481,83.21968901021474,38.44348774664806,True,True
arima_stat,2024-04-06,4,2024-04-27,06,flusight,156.0,194.3199960021024,95.06407415086224,38.31999600210236,True,True
arima_stat,2024-04-13,1,2024-04-13,06,flusight,179.0,120.0769607426832,38.81309457937349,58.92303925731679,True,True
arima_stat,2024-04-13,2,2024-04-20,06,flusight,157.0,111.5434822094412,57.067331683347575,45.45651779055879,True,True
arima_stat,2024-04-13,3,2024-04-27,06,flusight,156.0,114.1360634261716,73.08212817723901,41.86393657382841,True,True
arima_stat,2024-04-13,4,2024-05-04,06,flusight,77.0,117.2183318002748,84.2498784300259,40.2183318002748,True,True
arima_stat,2024-04-20,1,2024-04-20,06,flusight,157.0,221.88003093716608,42.64857102110052,64.88003093716608,True,True
arima_stat,2024-04-20,2,2024-04-27,06,flusight,156.0,236.34281748304247,72.11862273331303,80.34281748304247,True,True
arima_stat,2024-04-20,3,2024-05-04,06,flusight,77.0,234.0067408398801,103.14243114822789,157.0067408398801,True,True
arima_stat,2024-04-20,4,2024-05-11,06,flusight,49.0,229.7692049334102,117.41344714566398,180.7692049334102,True,True
arima_stat,2024-04-27,1,2024-04-27,06,flusight,156.0,114.96025732996114,34.53056686417488,41.03974267003886,True,True
arima_stat,2024-04-27,2,2024-05-04,06,flusight,77.0,99.60888472143516,54.002869606543854,22.60888472143517,True,True
arima_stat,2024-04-27,3,2024-05-11,06,flusight,49.0,101.32301873804944,71.0259358008376,52.32301873804944,True,True
arima_stat,2024-04-27,4,2024-05-18,06,flusight,57.0,105.44645935324334,82.16568526791256,48.44645935324334,True,True
arima_stat,2023-11-04,1,2023-11-04,36,flusight,56.0,56.70245505150508,14.203663647371195,0.7024550515050763,True,True
arima_stat,2023-11-04,2,2023-11-11,36,flusight,88.0,65.16609759773155,25.681775808007465,22.83390240226845,True,True
arima_stat,2023-11-04,3,2023-11-18,36,flusight,123.0,71.11045091928243,38.61567381028027,51.88954908071757,True,True
arima_stat,2023-11-04,4,2023-11-25,36,flusight,176.0,76.2306785427434,55.7540216785413,99.7693214572566,True,True
arima_stat,2023-11-11,1,2023-11-11,36,flusight,88.0,64.03167380129494,17.23532297614441,23.968326198705057,True,True
arima_stat,2023-11-11,2,2023-11-18,36,flusight,123.0,69.55303691090015,31.739027750037923,53.44696308909985,True,True
arima_stat,2023-11-11,3,2023-11-25,36,flusight,176.0,74.40639185830729,51.44562216162904,101.59360814169273,True,True
arima_stat,2023-11-11,4,2023-12-02,36,flusight,338.0,77.79034169874502,122.20752385711624,260.209658301255,False,True
arima_stat,2023-11-18,1,2023-11-18,36,flusight,123.0,108.29956162613492,16.151110349472514,14.700438373865069,True,True
arima_stat,2023-11-18,2,2023-11-25,36,flusight,176.0,127.57359099257788,33.460536612962926,48.42640900742211,True,True
arima_stat,2023-11-18,3,2023-12-02,36,flusight,338.0,140.0844644063897,101.00095540164703,197.9155355936103,False,True
arima_stat,2023-11-18,4,2023-12-09,36,flusight,501.0,151.70609531485007,185.7310675636475,349.2939046851499,False,True
arima_stat,2023-11-25,1,2023-11-25,36,flusight,176.0,151.3511512778447,18.100455678842973,24.648848722155293,True,True
arima_stat,2023-11-25,2,2023-12-02,36,flusight,338.0,172.7222818404439,90.971060719989,165.2777181595561,False,True
arima_stat,2023-11-25,3,2023-12-09,36,flusight,501.0,189.96226928838135,179.45394095486205,311.0377307116186,False,True
arima_stat,2023-11-25,4,2023-12-16,36,flusight,743.0,203.0083697363922,336.91277101698745,539.9916302636078,False,True
arima_stat,2023-12-02,1,2023-12-02,36,flusight,338.0,212.6255699702278,77.11375079880997,125.3744300297722,False,True
arima_stat,2023-12-02,2,2023-12-09,36,flusight,501.0,244.77637892088012,161.2447309133604,256.2236210791199,False,True
arima_stat,2023-12-02,3,2023-12-16,36,flusight,743.0,267.2998857773815,321.05114379064486,475.7001142226185,False,False
arima_stat,2023-12-02,4,2023-12-23,36,flusight,938.0,286.81684312915814,442.569097180544,651.1831568708419,False,False
