release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2017-10-24,az,201740,201629,63,160,18939,44,,,,,,,0.844818,0.844818
2017-10-24,ca,201740,201629,63,269,29752,96,,,,,,,0.904141,0.904141
2017-10-24,co,201740,201629,63,12,3179,6,,,,,,,0.377477,0.377477
2017-10-24,ct,201740,201629,63,3,921,13,,,,,,,0.325733,0.325733
2017-10-24,dc,201740,201629,63,58,1639,2,,,,,,,3.53874,3.53874
2017-10-24,de,201740,201629,63,3,2914,12,,,,,,,0.102951,0.102951
2017-10-24,ga,201740,201629,63,269,30756,25,,,,,,,0.874626,0.874626
2017-10-24,hi,201740,201629,63,16,1096,13,,,,,,,1.45985,1.45985
2017-10-24,ia,201740,201629,63,0,367,3,,,,,,,0.0,0.0
2017-10-24,id,201740,201629,63,1,589,2,,,,,,,0.169779,0.169779
2017-10-24,il,201740,201629,63,307,37289,56,,,,,,,0.823299,0.823299
2017-10-24,in,201740,201629,63,28,2941,16,,,,,,,0.952057,0.952057
2017-10-24,ks,201740,201629,63,3,3302,12,,,,,,,0.090854,0.090854
2017-10-24,ky,201740,201629,63,4,19945,15,,,,,,,0.0200552,0.0200552
2017-10-24,ma,201740,201629,63,64,14963,24,,,,,,,0.427722,0.427722
2017-10-24,md,201740,201629,63,59,5206,17,,,,,,,1.13331,1.13331
2017-10-24,me,201740,201629,63,32,4522,24,,,,,,,0.707651,0.707651
2017-10-24,mi,201740,201629,63,47,16443,59,,,,,,,0.285836,0.285836
2017-10-24,mn,201740,201629,63,13,2018,13,,,,,,,0.644202,0.644202
2017-10-24,mo,201740,201629,63,7,2450,16,,,,,,,0.285714,0.285714
2017-10-24,ms,201740,201629,63,203,18057,47,,,,,,,1.12422,1.12422
2017-10-24,mt,201740,201629,63,0,1446,3,,,,,,,0.0,0.0
2017-10-24,nat,201740,201629,63,5044,600272,1388,1670.0,1621.0,,994.0,384.0,375.0,0.698845,0.840286
2017-10-24,nc,201740,201629,63,27,5220,20,,,,,,,0.517241,0.517241
2017-10-24,nd,201740,201629,63,1,808,4,,,,,,,0.123762,0.123762
2017-10-24,ne,201740,201629,63,3,2041,10,,,,,,,0.146987,0.146987
2017-10-24,nh,201740,201629,63,8,2998,17,,,,,,,0.266845,0.266845
2017-10-24,nj,201740,201629,63,13,3810,13,,,,,,,0.341207,0.341207
2017-10-24,nm,201740,201629,63,70,6403,18,,,,,,,1.09324,1.09324
2017-10-24,nv,201740,201629,63,42,10625,19,,,,,,,0.395294,0.395294
2017-10-24,oh,201740,201629,63,30,8909,43,,,,,,,0.336738,0.336738
2017-10-24,ok,201740,201629,63,13,3310,13,,,,,,,0.392749,0.392749
2017-10-24,or,201740,201629,63,1,1243,5,,,,,,,0.0804505,0.0804505
2017-10-24,pa,201740,201629,63,86,9551,31,,,,,,,0.900429,0.900429
2017-10-24,ri,201740,201629,63,0,3779,16,,,,,,,0.0,0.0
2017-10-24,sc,201740,201629,63,2,2560,8,,,,,,,0.078125,0.078125
2017-10-24,sd,201740,201629,63,25,4171,22,,,,,,,0.599377,0.599377
2017-10-24,tn,201740,201629,63,51,6482,49,,,,,,,0.786794,0.786794
2017-10-24,tx,201740,201629,63,239,16810,67,,,,,,,1.42177,1.42177
2017-10-24,ut,201740,201629,63,169,21563,40,,,,,,,0.78375,0.78375
2017-10-24,va,201740,201629,63,713,75526,114,,,,,,,0.944046,0.944046
2017-10-24,vt,201740,201629,63,10,1316,6,,,,,,,0.759878,0.759878
2017-10-24,wa,201740,201629,63,5,2822,24,,,,,,,0.177179,0.177179
2017-10-24,wi,201740,201629,63,1,2346,18,,,,,,,0.0426257,0.0426257
2017-10-24,wv,201740,201629,63,57,14039,36,,,,,,,0.406012,0.406012
2017-10-24,wy,201740,201629,63,2,2779,14,,,,,,,0.0719683,0.0719683
2017-10-24,ak,201740,201630,62,6,1170,4,,,,,,,0.512821,0.512821
2017-10-24,al,201740,201630,62,37,5613,20,,,,,,,0.659184,0.659184
2017-10-24,ar,201740,201630,62,3,936,5,,,,,,,0.320513,0.320513
2017-10-24,az,201740,201630,62,137,18277,44,,,,,,,0.749576,0.749576
2017-10-24,ca,201740,201630,62,262,30595,96,,,,,,,0.856349,0.856349
2017-10-24,co,201740,201630,62,7,3660,5,,,,,,,0.191257,0.191257
2017-10-24,ct,201740,201630,62,2,823,10,,,,,,,0.243013,0.243013
2017-10-24,dc,201740,201630,62,78,1744,2,,,,,,,4.47248,4.47248
2017-10-24,de,201740,201630,62,0,2699,12,,,,,,,0.0,0.0
2017-10-24,ga,201740,201630,62,276,33297,28,,,,,,,0.828904,0.828904
2017-10-24,hi,201740,201630,62,6,1118,13,,,,,,,0.536673,0.536673
2017-10-24,ia,201740,201630,62,1,369,3,,,,,,,0.271003,0.271003
2017-10-24,id,201740,201630,62,4,513,2,,,,,,,0.779727,0.779727
2017-10-24,il,201740,201630,62,295,37455,55,,,,,,,0.787612,0.787612
2017-10-24,in,201740,201630,62,19,3063,17,,,,,,,0.620307,0.620307
2017-10-24,ks,201740,201630,62,2,3495,12,,,,,,,0.0572246,0.0572246
2017-10-24,ky,201740,201630,62,1,20310,15,,,,,,,0.00492368,0.00492368
2017-10-24,ma,201740,201630,62,71,17115,23,,,,,,,0.414841,0.414841
2017-10-24,md,201740,201630,62,56,5831,19,,,,,,,0.960384,0.960384
2017-10-24,me,201740,201630,62,24,4519,24,,,,,,,0.531091,0.531091
2017-10-24,mi,201740,201630,62,36,16272,58,,,,,,,0.221239,0.221239
2017-10-24,mn,201740,201630,62,13,1478,11,,,,,,,0.879567,0.879567
2017-10-24,mo,201740,201630,62,12,2312,16,,,,,,,0.519031,0.519031
2017-10-24,ms,201740,201630,62,203,16934,45,,,,,,,1.19877,1.19877
2017-10-24,mt,201740,201630,62,0,1448,3,,,,,,,0.0,0.0
2017-10-24,nat,201740,201630,62,4925,593327,1393,1580.0,1624.0,,1036.0,362.0,323.0,0.723099,0.830065
2017-10-24,nc,201740,201630,62,38,5172,21,,,,,,,0.734725,0.734725
2017-10-24,nd,201740,201630,62,0,862,4,,,,,,,0.0,0.0
2017-10-24,ne,201740,201630,62,4,1970,11,,,,,,,0.203046,0.203046
2017-10-24,nh,201740,201630,62,8,1943,16,,,,,,,0.411734,0.411734
2017-10-24,nj,201740,201630,62,20,4075,12,,,,,,,0.490798,0.490798
2017-10-24,nm,201740,201630,62,48,6091,18,,,,,,,0.788048,0.788048
2017-10-24,nv,201740,201630,62,31,11951,22,,,,,,,0.259393,0.259393
2017-10-24,oh,201740,201630,62,35,9499,44,,,,,,,0.36846,0.36846
2017-10-24,ok,201740,201630,62,12,3479,16,,,,,,,0.344927,0.344927
2017-10-24,or,201740,201630,62,0,922,4,,,,,,,0.0,0.0
2017-10-24,pa,201740,201630,62,83,9051,30,,,,,,,0.917026,0.917026
2017-10-24,ri,201740,201630,62,0,3239,16,,,,,,,0.0,0.0
2017-10-24,sc,201740,201630,62,2,2605,8,,,,,,,0.0767754,0.0767754
2017-10-24,sd,201740,201630,62,32,4722,23,,,,,,,0.677679,0.677679
2017-10-24,tn,201740,201630,62,82,7741,52,,,,,,,1.05929,1.05929
2017-10-24,tx,201740,201630,62,261,16612,67,,,,,,,1.57115,1.57115
2017-10-24,ut,201740,201630,62,180,21242,40,,,,,,,0.847378,0.847378
2017-10-24,va,201740,201630,62,724,71572,113,,,,,,,1.01157,1.01157
2017-10-24,vt,201740,201630,62,4,902,5,,,,,,,0.443459,0.443459
2017-10-24,wa,201740,201630,62,6,2719,24,,,,,,,0.220669,0.220669
2017-10-24,wi,201740,201630,62,5,663,12,,,,,,,0.754148,0.754148
2017-10-24,wv,201740,201630,62,67,14128,35,,,,,,,0.474236,0.474236
2017-10-24,wy,201740,201630,62,2,2857,14,,,,,,,0.0700035,0.0700035
2017-10-24,ak,201740,201631,61,7,1193,4,,,,,,,0.586756,0.586756
2017-10-24,al,201740,201631,61,52,5242,18,,,,,,,0.991988,0.991988
2017-10-24,ar,201740,201631,61,2,627,4,,,,,,,0.318979,0.318979
2017-10-24,az,201740,201631,61,150,19494,45,,,,,,,0.769468,0.769468
2017-10-24,ca,201740,201631,61,246,28898,82,,,,,,,0.85127,0.85127
2017-10-24,co,201740,201631,61,9,2867,6,,,,,,,0.313917,0.313917
2017-10-24,ct,201740,201631,61,2,726,11,,,,,,,0.275482,0.275482
2017-10-24,dc,201740,201631,61,82,1678,2,,,,,,,4.88677,4.88677
2017-10-24,de,201740,201631,61,2,2707,12,,,,,,,0.0738825,0.0738825
2017-10-24,ga,201740,201631,61,271,30788,27,,,,,,,0.880213,0.880213
2017-10-24,hi,201740,201631,61,7,1248,13,,,,,,,0.560897,0.560897
2017-10-24,ia,201740,201631,61,0,509,4,,,,,,,0.0,0.0
2017-10-24,id,201740,201631,61,3,569,2,,,,,,,0.527241,0.527241
2017-10-24,il,201740,201631,61,267,36812,55,,,,,,,0.725307,0.725307
2017-10-24,in,201740,201631,61,24,2945,19,,,,,,,0.814941,0.814941
2017-10-24,ks,201740,201631,61,8,3157,11,,,,,,,0.253405,0.253405
2017-10-24,ky,201740,201631,61,3,19775,17,,,,,,,0.0151707,0.0151707
2017-10-24,ma,201740,201631,61,65,16698,22,,,,,,,0.389268,0.389268
2017-10-24,md,201740,201631,61,58,5464,18,,,,,,,1.06149,1.06149
2017-10-24,me,201740,201631,61,19,4294,23,,,,,,,0.442478,0.442478
2017-10-24,mi,201740,201631,61,53,17133,57,,,,,,,0.309345,0.309345
2017-10-24,mn,201740,201631,61,16,2373,13,,,,,,,0.674252,0.674252
2017-10-24,mo,201740,201631,61,6,2208,15,,,,,,,0.271739,0.271739
2017-10-24,ms,201740,201631,61,216,16788,45,,,,,,,1.28663,1.28663
2017-10-24,mt,201740,201631,61,0,1258,3,,,,,,,0.0,0.0
2017-10-24,nat,201740,201631,61,4596,581457,1360,1455.0,1496.0,,971.0,359.0,315.0,0.663501,0.790428
2017-10-24,nc,201740,201631,61,38,4590,20,,,,,,,0.827887,0.827887
2017-10-24,nd,201740,201631,61,0,775,3,,,,,,,0.0,0.0
2017-10-24,ne,201740,201631,61,8,2101,11,,,,,,,0.380771,0.380771
2017-10-24,nh,201740,201631,61,10,1978,16,,,,,,,0.505561,0.505561
2017-10-24,nj,201740,201631,61,13,4387,12,,,,,,,0.29633,0.29633
2017-10-24,nm,201740,201631,61,47,6666,18,,,,,,,0.705071,0.705071
2017-10-24,nv,201740,201631,61,17,9923,20,,,,,,,0.171319,0.171319
2017-10-24,oh,201740,201631,61,46,9065,44,,,,,,,0.507446,0.507446
2017-10-24,ok,201740,201631,61,2,3759,15,,,,,,,0.0532056,0.0532056
2017-10-24,or,201740,201631,61,0,1445,5,,,,,,,0.0,0.0
2017-10-24,pa,201740,201631,61,76,8495,29,,,,,,,0.894644,0.894644
2017-10-24,ri,201740,201631,61,1,2669,14,,,,,,,0.0374672,0.0374672
2017-10-24,sc,201740,201631,61,1,2418,8,,,,,,,0.0413565,0.0413565
2017-10-24,sd,201740,201631,61,22,4882,25,,,,,,,0.450635,0.450635
2017-10-24,tn,201740,201631,61,53,6848,47,,,,,,,0.773949,0.773949
2017-10-24,tx,201740,201631,61,216,16954,67,,,,,,,1.27404,1.27404
2017-10-24,ut,201740,201631,61,128,21797,40,,,,,,,0.587237,0.587237
2017-10-24,va,201740,201631,61,601,69173,109,,,,,,,0.868836,0.868836
2017-10-24,vt,201740,201631,61,8,758,3,,,,,,,1.05541,1.05541
2017-10-24,wa,201740,201631,61,3,2525,24,,,,,,,0.118812,0.118812
2017-10-24,wi,201740,201631,61,8,2464,19,,,,,,,0.324675,0.324675
2017-10-24,wv,201740,201631,61,86,14072,34,,,,,,,0.611143,0.611143
2017-10-24,wy,201740,201631,61,1,2977,14,,,,,,,0.0335909,0.0335909
2017-10-24,ak,201740,201632,60,7,1213,4,,,,,,,0.577082,0.577082
2017-10-24,al,201740,201632,60,81,5212,20,,,,,,,1.55411,1.55411
2017-10-24,ar,201740,201632,60,3,686,4,,,,,,,0.437318,0.437318
2017-10-24,az,201740,201632,60,58,16482,25,,,,,,,0.351899,0.351899
2017-10-24,ca,201740,201632,60,267,29796,83,,,,,,,0.896093,0.896093
2017-10-24,co,201740,201632,60,10,3312,5,,,,,,,0.301932,0.301932
2017-10-24,ct,201740,201632,60,2,881,10,,,,,,,0.227015,0.227015
2017-10-24,dc,201740,201632,60,70,1844,2,,,,,,,3.7961,3.7961
2017-10-24,de,201740,201632,60,2,2674,12,,,,,,,0.0747943,0.0747943
2017-10-24,ga,201740,201632,60,419,31897,28,,,,,,,1.3136,1.3136
2017-10-24,hi,201740,201632,60,13,1772,13,,,,,,,0.733634,0.733634
2017-10-24,ia,201740,201632,60,0,355,3,,,,,,,0.0,0.0
2017-10-24,id,201740,201632,60,4,465,2,,,,,,,0.860215,0.860215
2017-10-24,il,201740,201632,60,263,38387,59,,,,,,,0.685128,0.685128
2017-10-24,in,201740,201632,60,19,3041,19,,,,,,,0.624794,0.624794
2017-10-24,ks,201740,201632,60,4,3471,11,,,,,,,0.115241,0.115241
2017-10-24,ky,201740,201632,60,3,20155,14,,,,,,,0.0148846,0.0148846
2017-10-24,ma,201740,201632,60,55,16483,22,,,,,,,0.333677,0.333677
2017-10-24,md,201740,201632,60,50,5728,18,,,,,,,0.872905,0.872905
2017-10-24,me,201740,201632,60,21,4452,24,,,,,,,0.471698,0.471698
2017-10-24,mi,201740,201632,60,67,16621,58,,,,,,,0.403105,0.403105
2017-10-24,mn,201740,201632,60,11,1900,9,,,,,,,0.578947,0.578947
2017-10-24,mo,201740,201632,60,12,2482,16,,,,,,,0.483481,0.483481
2017-10-24,ms,201740,201632,60,260,17140,47,,,,,,,1.51692,1.51692
2017-10-24,mt,201740,201632,60,0,1419,3,,,,,,,0.0,0.0
2017-10-24,nat,201740,201632,60,4868,585923,1329,1512.0,1639.0,,1016.0,382.0,319.0,0.69276,0.830826
2017-10-24,nc,201740,201632,60,47,4665,20,,,,,,,1.0075,1.0075
2017-10-24,nd,201740,201632,60,0,782,3,,,,,,,0.0,0.0
2017-10-24,ne,201740,201632,60,6,1792,9,,,,,,,0.334821,0.334821
2017-10-24,nh,201740,201632,60,9,1916,15,,,,,,,0.469729,0.469729
2017-10-24,nj,201740,201632,60,14,4558,11,,,,,,,0.307152,0.307152
2017-10-24,nm,201740,201632,60,20,5444,15,,,,,,,0.367377,0.367377
2017-10-24,nv,201740,201632,60,19,9993,20,,,,,,,0.190133,0.190133
2017-10-24,oh,201740,201632,60,41,10494,49,,,,,,,0.390699,0.390699
2017-10-24,ok,201740,201632,60,12,3092,14,,,,,,,0.388098,0.388098
2017-10-24,or,201740,201632,60,0,1398,5,,,,,,,0.0,0.0
2017-10-24,pa,201740,201632,60,87,9241,28,,,,,,,0.941457,0.941457
2017-10-24,ri,201740,201632,60,0,2923,16,,,,,,,0.0,0.0
2017-10-24,sc,201740,201632,60,0,2506,7,,,,,,,0.0,0.0
2017-10-24,sd,201740,201632,60,28,4803,25,,,,,,,0.582969,0.582969
2017-10-24,tn,201740,201632,60,120,7538,51,,,,,,,1.59193,1.59193
2017-10-24,tx,201740,201632,60,209,16069,62,,,,,,,1.30064,1.30064
2017-10-24,ut,201740,201632,60,177,22588,41,,,,,,,0.783602,0.783602
2017-10-24,va,201740,201632,60,723,69821,108,,,,,,,1.03551,1.03551
2017-10-24,vt,201740,201632,60,7,766,4,,,,,,,0.913838,0.913838
2017-10-24,wa,201740,201632,60,3,2707,24,,,,,,,0.110824,0.110824
2017-10-24,wi,201740,201632,60,5,1962,18,,,,,,,0.254842,0.254842
2017-10-24,wv,201740,201632,60,64,14726,34,,,,,,,0.434605,0.434605
2017-10-24,wy,201740,201632,60,3,3189,14,,,,,,,0.0940734,0.0940734
2017-10-24,ak,201740,201633,59,8,1556,5,,,,,,,0.514139,0.514139
2017-10-24,al,201740,201633,59,86,6163,20,,,,,,,1.39542,1.39542
2017-10-24,ar,201740,201633,59,2,1094,4,,,,,,,0.182815,0.182815
2017-10-24,az,201740,201633,59,80,17204,24,,,,,,,0.465008,0.465008
2017-10-24,ca,201740,201633,59,310,30695,83,,,,,,,1.00994,1.00994
2017-10-24,co,201740,201633,59,9,3692,6,,,,,,,0.24377,0.24377
2017-10-24,ct,201740,201633,59,3,1098,10,,,,,,,0.273224,0.273224
2017-10-24,dc,201740,201633,59,41,1693,2,,,,,,,2.42174,2.42174
2017-10-24,de,201740,201633,59,0,2458,11,,,,,,,0.0,0.0
2017-10-24,ga,201740,201633,59,580,34287,29,,,,,,,1.6916,1.6916
2017-10-24,hi,201740,201633,59,16,1635,13,,,,,,,0.978593,0.978593
2017-10-24,ia,201740,201633,59,0,435,3,,,,,,,0.0,0.0
2017-10-24,id,201740,201633,59,1,522,2,,,,,,,0.191571,0.191571
2017-10-24,il,201740,201633,59,275,39081,59,,,,,,,0.703667,0.703667
2017-10-24,in,201740,201633,59,27,3817,19,,,,,,,0.707362,0.707362
2017-10-24,ks,201740,201633,59,3,3129,8,,,,,,,0.0958773,0.0958773
2017-10-24,ky,201740,201633,59,22,20927,14,,,,,,,0.105127,0.105127
2017-10-24,ma,201740,201633,59,100,21474,25,,,,,,,0.465679,0.465679
2017-10-24,md,201740,201633,59,63,5310,16,,,,,,,1.18644,1.18644
2017-10-24,me,201740,201633,59,27,4667,24,,,,,,,0.57853,0.57853
2017-10-24,mi,201740,201633,59,50,16637,56,,,,,,,0.300535,0.300535
2017-10-24,mn,201740,201633,59,17,1877,9,,,,,,,0.905701,0.905701
2017-10-24,mo,201740,201633,59,5,2930,16,,,,,,,0.170648,0.170648
2017-10-24,ms,201740,201633,59,298,17741,41,,,,,,,1.67972,1.67972
2017-10-24,mt,201740,201633,59,0,1246,3,,,,,,,0.0,0.0
2017-10-24,nat,201740,201633,59,5265,614499,1345,1644.0,1914.0,,1028.0,373.0,306.0,0.710029,0.856796
2017-10-24,nc,201740,201633,59,34,4536,18,,,,,,,0.749559,0.749559
2017-10-24,nd,201740,201633,59,0,669,2,,,,,,,0.0,0.0
2017-10-24,ne,201740,201633,59,6,1697,10,,,,,,,0.353565,0.353565
2017-10-24,nh,201740,201633,59,7,1893,16,,,,,,,0.369783,0.369783
2017-10-24,nj,201740,201633,59,16,4848,11,,,,,,,0.330033,0.330033
2017-10-24,nm,201740,201633,59,66,6678,18,,,,,,,0.98832,0.98832
2017-10-24,nv,201740,201633,59,22,10817,21,,,,,,,0.203384,0.203384
2017-10-24,oh,201740,201633,59,45,10945,47,,,,,,,0.411147,0.411147
2017-10-24,ok,201740,201633,59,15,3587,14,,,,,,,0.418177,0.418177
2017-10-24,or,201740,201633,59,0,1428,5,,,,,,,0.0,0.0
2017-10-24,pa,201740,201633,59,74,10796,50,,,,,,,0.685439,0.685439
2017-10-24,ri,201740,201633,59,0,3647,16,,,,,,,0.0,0.0
2017-10-24,sc,201740,201633,59,3,2952,8,,,,,,,0.101626,0.101626
2017-10-24,sd,201740,201633,59,34,5236,25,,,,,,,0.649351,0.649351
2017-10-24,tn,201740,201633,59,103,9139,52,,,,,,,1.12704,1.12704
2017-10-24,tx,201740,201633,59,224,17079,65,,,,,,,1.31155,1.31155
2017-10-24,ut,201740,201633,59,160,20023,39,,,,,,,0.799081,0.799081
2017-10-24,va,201740,201633,59,682,71605,108,,,,,,,0.952447,0.952447
2017-10-24,vt,201740,201633,59,4,752,4,,,,,,,0.531915,0.531915
2017-10-24,wa,201740,201633,59,4,3223,25,,,,,,,0.124108,0.124108
2017-10-24,wi,201740,201633,59,6,2344,17,,,,,,,0.255973,0.255973
2017-10-24,wv,201740,201633,59,75,14321,33,,,,,,,0.523706,0.523706
2017-10-24,wy,201740,201633,59,7,2756,13,,,,,,,0.253991,0.253991
2017-10-24,ak,201740,201634,58,8,1250,4,,,,,,,0.64,0.64
2017-10-24,al,201740,201634,58,92,6656,20,,,,,,,1.38221,1.38221
2017-10-24,ar,201740,201634,58,0,1304,4,,,,,,,0.0,0.0
2017-10-24,az,201740,201634,58,97,16122,22,,,,,,,0.601662,0.601662
2017-10-24,ca,201740,201634,58,342,32662,81,,,,,,,1.04709,1.04709
2017-10-24,co,201740,201634,58,16,2590,7,,,,,,,0.617761,0.617761
2017-10-24,ct,201740,201634,58,4,1273,12,,,,,,,0.314218,0.314218
2017-10-24,dc,201740,201634,58,92,2405,2,,,,,,,3.82536,3.82536
2017-10-24,de,201740,201634,58,6,3021,12,,,,,,,0.19861,0.19861
2017-10-24,ga,201740,201634,58,668,34775,28,,,,,,,1.92092,1.92092
2017-10-24,hi,201740,201634,58,25,1418,13,,,,,,,1.76305,1.76305
2017-10-24,ia,201740,201634,58,3,979,3,,,,,,,0.306435,0.306435
2017-10-24,id,201740,201634,58,3,489,2,,,,,,,0.613497,0.613497
2017-10-24,il,201740,201634,58,327,38635,56,,,,,,,0.846383,0.846383
2017-10-24,in,201740,201634,58,58,4237,17,,,,,,,1.36889,1.36889
2017-10-24,ks,201740,201634,58,8,3901,11,,,,,,,0.205076,0.205076
2017-10-24,ky,201740,201634,58,8,7181,10,,,,,,,0.111405,0.111405
2017-10-24,ma,201740,201634,58,86,21158,25,,,,,,,0.406466,0.406466
2017-10-24,md,201740,201634,58,65,5433,17,,,,,,,1.19639,1.19639
2017-10-24,me,201740,201634,58,20,4554,24,,,,,,,0.439174,0.439174
2017-10-24,mi,201740,201634,58,70,16094,52,,,,,,,0.434945,0.434945
2017-10-24,mn,201740,201634,58,14,1590,7,,,,,,,0.880503,0.880503
2017-10-24,mo,201740,201634,58,11,3675,17,,,,,,,0.29932,0.29932
2017-10-24,ms,201740,201634,58,385,17934,43,,,,,,,2.14676,2.14676
2017-10-24,mt,201740,201634,58,1,1521,3,,,,,,,0.0657462,0.0657462
2017-10-24,nat,201740,201634,58,6260,621362,1356,1848.0,2364.0,,1234.0,465.0,349.0,0.834232,1.00746
2017-10-24,nc,201740,201634,58,39,4856,17,,,,,,,0.80313,0.80313
2017-10-24,nd,201740,201634,58,1,796,3,,,,,,,0.125628,0.125628
2017-10-24,ne,201740,201634,58,6,1893,9,,,,,,,0.316957,0.316957
2017-10-24,nh,201740,201634,58,10,2005,16,,,,,,,0.498753,0.498753
2017-10-24,nj,201740,201634,58,9,3389,9,,,,,,,0.265565,0.265565
2017-10-24,nm,201740,201634,58,71,6370,15,,,,,,,1.1146,1.1146
2017-10-24,nv,201740,201634,58,27,11564,21,,,,,,,0.233483,0.233483
2017-10-24,oh,201740,201634,58,61,13692,49,,,,,,,0.445516,0.445516
2017-10-24,ok,201740,201634,58,16,3697,14,,,,,,,0.432783,0.432783
2017-10-24,or,201740,201634,58,0,1374,5,,,,,,,0.0,0.0
2017-10-24,pa,201740,201634,58,80,12677,50,,,,,,,0.631064,0.631064
2017-10-24,ri,201740,201634,58,2,3011,15,,,,,,,0.0664231,0.0664231
2017-10-24,sc,201740,201634,58,3,3419,8,,,,,,,0.087745,0.087745
2017-10-24,sd,201740,201634,58,44,4949,25,,,,,,,0.889068,0.889068
2017-10-24,tn,201740,201634,58,150,10540,53,,,,,,,1.42315,1.42315
2017-10-24,tx,201740,201634,58,336,19028,66,,,,,,,1.76582,1.76582
2017-10-24,ut,201740,201634,58,160,21825,40,,,,,,,0.733104,0.733104
2017-10-24,va,201740,201634,58,766,75721,116,,,,,,,1.01161,1.01161
2017-10-24,vt,201740,201634,58,9,795,4,,,,,,,1.13208,1.13208
2017-10-24,wa,201740,201634,58,5,3579,35,,,,,,,0.139704,0.139704
2017-10-24,wi,201740,201634,58,9,2453,19,,,,,,,0.366898,0.366898
2017-10-24,wv,201740,201634,58,142,15080,34,,,,,,,0.941645,0.941645
2017-10-24,wy,201740,201634,58,5,2888,13,,,,,,,0.17313,0.17313
2017-10-24,ak,201740,201635,57,8,642,4,,,,,,,1.24611,1.24611
2017-10-24,al,201740,201635,57,89,6374,20,,,,,,,1.3963,1.3963
2017-10-24,ar,201740,201635,57,2,1333,4,,,,,,,0.150038,0.150038
2017-10-24,az,201740,201635,57,100,10587,20,,,,,,,0.944555,0.944555
2017-10-24,ca,201740,201635,57,447,34124,82,,,,,,,1.30993,1.30993
2017-10-24,co,201740,201635,57,53,4347,7,,,,,,,1.21923,1.21923
2017-10-24,ct,201740,201635,57,7,2185,12,,,,,,,0.320366,0.320366
2017-10-24,dc,201740,201635,57,90,2390,2,,,,,,,3.76569,3.76569
2017-10-24,de,201740,201635,57,1,2749,12,,,,,,,0.0363769,0.0363769
2017-10-24,ga,201740,201635,57,618,32082,28,,,,,,,1.92631,1.92631
2017-10-24,hi,201740,201635,57,21,1208,14,,,,,,,1.73841,1.73841
2017-10-24,ia,201740,201635,57,0,1092,3,,,,,,,0.0,0.0
2017-10-24,id,201740,201635,57,7,612,2,,,,,,,1.14379,1.14379
2017-10-24,il,201740,201635,57,315,39968,55,,,,,,,0.788131,0.788131
2017-10-24,in,201740,201635,57,41,4026,15,,,,,,,1.01838,1.01838
2017-10-24,ks,201740,201635,57,12,4056,11,,,,,,,0.295858,0.295858
2017-10-24,ky,201740,201635,57,9,7213,10,,,,,,,0.124775,0.124775
2017-10-24,ma,201740,201635,57,79,22187,26,,,,,,,0.356064,0.356064
2017-10-24,md,201740,201635,57,62,5506,16,,,,,,,1.12604,1.12604
2017-10-24,me,201740,201635,57,22,4943,25,,,,,,,0.445074,0.445074
2017-10-24,mi,201740,201635,57,58,13620,54,,,,,,,0.425844,0.425844
2017-10-24,mn,201740,201635,57,10,1577,6,,,,,,,0.634115,0.634115
2017-10-24,mo,201740,201635,57,15,3523,17,,,,,,,0.425773,0.425773
2017-10-24,ms,201740,201635,57,290,14884,39,,,,,,,1.9484,1.9484
2017-10-24,mt,201740,201635,57,0,617,2,,,,,,,0.0,0.0
2017-10-24,nat,201740,201635,57,6504,614349,1354,1815.0,2651.0,,1242.0,455.0,341.0,0.992621,1.05868
2017-10-24,nc,201740,201635,57,47,5100,17,,,,,,,0.921569,0.921569
2017-10-24,nd,201740,201635,57,0,754,3,,,,,,,0.0,0.0
2017-10-24,ne,201740,201635,57,8,2028,11,,,,,,,0.394477,0.394477
2017-10-24,nh,201740,201635,57,7,2050,16,,,,,,,0.341463,0.341463
2017-10-24,nj,201740,201635,57,3,2037,9,,,,,,,0.147275,0.147275
2017-10-24,nm,201740,201635,57,87,6721,14,,,,,,,1.29445,1.29445
2017-10-24,nv,201740,201635,57,32,11842,22,,,,,,,0.270225,0.270225
2017-10-24,oh,201740,201635,57,54,11387,45,,,,,,,0.474225,0.474225
2017-10-24,ok,201740,201635,57,18,3952,15,,,,,,,0.455466,0.455466
2017-10-24,or,201740,201635,57,1,1260,4,,,,,,,0.0793651,0.0793651
2017-10-24,pa,201740,201635,57,141,14036,51,,,,,,,1.00456,1.00456
2017-10-24,ri,201740,201635,57,6,3812,16,,,,,,,0.157398,0.157398
2017-10-24,sc,201740,201635,57,8,3387,8,,,,,,,0.236197,0.236197
2017-10-24,sd,201740,201635,57,26,4959,25,,,,,,,0.524299,0.524299
2017-10-24,tn,201740,201635,57,92,9346,46,,,,,,,0.984378,0.984378
2017-10-24,tx,201740,201635,57,423,14601,64,,,,,,,2.89706,2.89706
2017-10-24,ut,201740,201635,57,188,22576,40,,,,,,,0.832743,0.832743
2017-10-24,va,201740,201635,57,817,79920,125,,,,,,,1.02227,1.02227
2017-10-24,vt,201740,201635,57,11,759,4,,,,,,,1.44928,1.44928
2017-10-24,wa,201740,201635,57,2,2785,35,,,,,,,0.0718133,0.0718133
2017-10-24,wi,201740,201635,57,16,2813,18,,,,,,,0.568788,0.568788
2017-10-24,wv,201740,201635,57,167,13498,31,,,,,,,1.23722,1.23722
